iid,gender,order,pid,int_corr,samerace,age_o,age,field,race,from,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr,sinc,intel,fun,amb,shar,like,prob,match_es,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,dec
11,1,9,10,0.3,1,26,27,Finance,2,Argentina,"Academia, Research, Banking, Life",8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,0.0,NA,NA,NA,NA,NA,no
12,1,3,1,0.54,0,21,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7.0,8.0,10.0,7.0,7.0,5.0,8.0,4.0,3.0,NA,NA,NA,NA,NA,no
12,1,9,2,0.18,1,24,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7.0,6.0,10.0,6.0,6.0,5.0,8.0,4.0,3.0,NA,NA,NA,NA,NA,no
12,1,5,3,-0.14,1,25,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,6.0,7.0,10.0,6.0,6.0,5.0,7.0,3.0,3.0,NA,NA,NA,NA,NA,no
12,1,2,4,-0.18,1,23,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,6.0,5.0,10.0,6.0,6.0,5.0,6.0,3.0,3.0,NA,NA,NA,NA,NA,no
12,1,10,5,0.0,1,21,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,6.0,7.0,10.0,7.0,6.0,5.0,7.0,4.0,3.0,NA,NA,NA,NA,NA,no
12,1,4,6,0.37,0,23,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,3.0,NA,NA,NA,NA,NA,no
12,1,1,7,0.21,0,22,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,3.0,NA,NA,NA,NA,NA,yes
12,1,6,8,-0.11,1,25,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,3.0,NA,NA,NA,NA,NA,yes
12,1,7,9,0.03,0,26,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,3.0,NA,NA,NA,NA,NA,yes
12,1,8,10,0.65,1,26,22,Law,2,England,Corporate Lawyer,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,NA,NA,NA,NA,NA,no
13,1,10,1,0.16,1,21,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,6,2,0.1,0,24,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,2,3,0.09,0,25,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,9,4,0.05,0,23,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,7,5,-0.17,0,21,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,1,6,-0.51,1,23,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,8,7,0.52,1,22,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,3,8,0.42,0,25,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,4,9,0.68,0,26,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
13,1,5,10,-0.15,0,26,22,Law,4,Southern California,Lawyer,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NA,NA,NA,NA,NA,NA,yes
14,1,5,1,0.61,0,21,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,7.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,1,2,-0.21,1,24,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,7,3,-0.04,1,25,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,7.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,4,4,-0.18,1,23,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,7.0,7.0,7.0,9.0,9.0,9.0,8.0,10.0,NA,NA,NA,NA,NA,NA,yes
14,1,2,5,0.08,1,21,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,6.0,8.0,6.0,8.0,10.0,10.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,6,6,0.12,0,23,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,3,7,-0.46,0,22,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,8,8,-0.4,1,25,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,9,9,-0.26,0,26,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
14,1,10,10,0.17,1,26,23,Law,2,"Cincinnati, Ohio",Corporate attorney,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
15,1,7,1,0.21,0,21,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,8.0,7.0,9.0,6.0,9.0,7.0,8.0,6.0,NA,NA,NA,NA,NA,NA,yes
15,1,3,2,0.32,0,24,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,10.0,10.0,10.0,10.0,7.0,8.0,10.0,1.0,NA,NA,NA,NA,NA,NA,yes
15,1,9,3,-0.14,0,25,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,6.0,10.0,8.0,6.0,NA,NA,6.0,1.0,NA,NA,NA,NA,NA,NA,yes
15,1,6,4,0.21,0,23,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,8.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,NA,NA,NA,NA,NA,NA,yes
15,1,4,5,-0.16,0,21,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5.0,9.0,9.0,7.0,9.0,5.0,5.0,7.0,NA,NA,NA,NA,NA,NA,no
15,1,8,6,0.35,0,23,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,NA,NA,NA,NA,NA,NA,yes
15,1,5,7,-0.27,0,22,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,NA,NA,NA,NA,NA,NA,yes
15,1,10,8,-0.23,0,25,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,9.0,9.0,8.0,9.0,NA,7.0,9.0,7.0,NA,NA,NA,NA,NA,NA,yes
15,1,1,9,-0.01,0,26,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,NA,NA,NA,NA,NA,NA,yes
15,1,2,10,0.24,0,26,24,Law,3,Miami,Lawyer,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,6.0,9.0,9.0,7.0,8.0,NA,6.0,6.0,NA,NA,NA,NA,NA,NA,yes
16,1,6,1,0.25,0,21,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,3.0,NA,NA,NA,NA,NA,yes
16,1,2,2,0.73,1,24,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7.0,8.0,7.0,5.0,7.0,7.0,7.0,5.0,3.0,NA,NA,NA,NA,NA,yes
16,1,8,3,-0.3,1,25,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,3.0,NA,NA,NA,NA,NA,yes
16,1,5,4,0.37,1,23,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,6.0,6.0,7.0,7.0,8.0,7.0,6.0,6.0,3.0,NA,NA,NA,NA,NA,yes
16,1,3,5,0.06,1,21,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,5.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,3.0,NA,NA,NA,NA,NA,no
16,1,7,6,0.19,0,23,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,3.0,NA,NA,NA,NA,NA,yes
16,1,4,7,0.59,0,22,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,3.0,NA,NA,NA,NA,NA,yes
16,1,9,8,0.28,1,25,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,3.0,NA,NA,NA,NA,NA,yes
16,1,10,9,0.42,0,26,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,3.0,NA,NA,NA,NA,NA,yes
16,1,1,10,0.15,1,26,25,Business,2,Milan - Italy,research/financial industry,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,NA,8.0,7.0,7.0,7.0,7.0,6.0,6.0,3.0,NA,NA,NA,NA,NA,no
17,1,1,1,0.34,0,21,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,3.0,6.0,7.0,5.0,8.0,7.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,no
17,1,7,2,0.6,1,24,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,5.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,1.0,NA,NA,NA,NA,NA,no
17,1,3,3,-0.26,1,25,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,6.0,3.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,NA,NA,NA,NA,NA,no
17,1,10,4,0.35,1,23,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,7.0,6.0,3.0,5.0,6.0,5.0,6.0,4.0,1.0,NA,NA,NA,NA,NA,yes
17,1,8,5,-0.05,1,21,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,NA,NA,NA,NA,NA,no
17,1,2,6,0.47,0,23,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,1.0,NA,NA,NA,NA,NA,no
17,1,9,7,0.31,0,22,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,7.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,1.0,NA,NA,NA,NA,NA,no
17,1,4,8,0.05,1,25,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,1.0,NA,NA,NA,NA,NA,no
17,1,5,9,0.21,0,26,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,1.0,NA,NA,NA,NA,NA,yes
17,1,6,10,0.41,1,26,30,political science,2,"Georgia, USA",academics or journalism,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,7.0,7.0,4.0,3.0,4.0,4.0,3.0,6.0,1.0,NA,NA,NA,NA,NA,no
18,1,2,1,0.5,0,21,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,6.0,7.0,5.0,6.0,8.0,6.0,7.0,5.0,2.0,NA,NA,NA,NA,NA,no
18,1,8,2,0.07,1,24,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,2.0,NA,NA,NA,NA,NA,yes
18,1,4,3,0.29,1,25,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,4.0,5.0,6.0,4.0,6.0,4.0,5.0,1.0,2.0,NA,NA,NA,NA,NA,no
18,1,1,4,0.15,1,23,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,6.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,2.0,NA,NA,NA,NA,NA,no
18,1,9,5,0.07,1,21,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,2.0,NA,NA,NA,NA,NA,no
18,1,3,6,0.03,0,23,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,2.0,NA,NA,NA,NA,NA,no
18,1,10,7,0.08,0,22,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,2.0,NA,NA,NA,NA,NA,yes
18,1,5,8,0.17,1,25,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,2.0,NA,NA,NA,NA,NA,yes
18,1,6,9,0.1,0,26,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,2.0,NA,NA,NA,NA,NA,no
18,1,7,10,0.07,1,26,27,Business,2,New York,Financial Services,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,2.0,NA,NA,NA,NA,NA,no
19,1,8,1,0.28,0,21,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,7.0,7.0,8.0,8.0,8.0,9.0,6.5,8.0,NA,NA,NA,NA,NA,NA,yes
19,1,4,2,0.11,1,24,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,8.0,6.0,9.0,9.0,8.0,7.0,8.0,8.0,NA,NA,NA,NA,NA,NA,yes
19,1,10,3,-0.15,1,25,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
19,1,7,4,-0.47,1,23,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,7.0,7.0,7.0,10.0,9.0,10.0,8.0,8.0,NA,NA,NA,NA,NA,NA,yes
19,1,5,5,-0.13,1,21,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,NA,NA,NA,NA,NA,NA,yes
19,1,9,6,0.46,0,23,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,NA,NA,NA,NA,NA,NA,yes
19,1,6,7,-0.34,0,22,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,NA,NA,NA,NA,NA,NA,yes
19,1,1,8,-0.47,1,25,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,NA,NA,NA,NA,NA,NA,yes
19,1,2,9,-0.35,0,26,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,NA,NA,NA,NA,NA,NA,yes
19,1,3,10,0.49,1,26,28,money,2,california,ceo,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,NA,NA,NA,NA,NA,NA,yes
20,1,9,1,-0.36,0,21,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,NA,NA,NA,NA,NA,no
20,1,5,2,0.39,1,24,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6.0,5.0,7.0,7.0,9.0,7.0,6.0,9.0,1.0,NA,NA,NA,NA,NA,no
20,1,1,3,-0.47,1,25,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,5.0,6.0,8.0,5.0,8.0,6.0,5.0,5.0,1.0,NA,NA,NA,NA,NA,no
20,1,8,4,-0.19,1,23,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,1.0,NA,NA,NA,NA,NA,no
20,1,6,5,-0.06,1,21,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,1.0,NA,NA,NA,NA,NA,no
20,1,10,6,0.43,0,23,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,1.0,NA,NA,NA,NA,NA,no
20,1,7,7,-0.16,0,22,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,1.0,NA,NA,NA,NA,NA,no
20,1,2,8,-0.21,1,25,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,1.0,NA,NA,NA,NA,NA,yes
20,1,3,9,-0.23,0,26,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,NA,NA,NA,NA,NA,no
20,1,4,10,0.08,1,26,24,Finance,2,Washington DC,CEO,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,NA,NA,NA,NA,NA,no
21,0,6,40,-0.23,1,25,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,6.0,8.0,7.0,9.0,5.0,7.0,9.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,7,41,-0.3,1,30,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5.0,8.0,7.0,5.0,9.0,5.0,7.0,2.0,0.0,NA,NA,NA,NA,NA,no
21,0,8,42,0.46,1,23,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,8.0,9.0,8.0,8.0,7.0,6.0,9.0,3.0,0.0,NA,NA,NA,NA,NA,yes
21,0,11,43,0.43,0,24,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5.0,8.0,8.0,4.0,9.0,3.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,15,44,-0.4,0,24,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,7.0,7.0,8.0,5.0,7.0,2.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,2,45,0.01,0,28,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,6.0,8.0,8.0,6.0,8.0,4.0,5.0,2.0,0.0,NA,NA,NA,NA,NA,no
21,0,5,46,0.22,0,26,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,6.0,8.0,8.0,6.0,8.0,5.0,8.0,2.0,0.0,NA,NA,NA,NA,NA,no
21,0,12,47,-0.06,0,30,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,4.0,7.0,7.0,4.0,7.0,3.0,5.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,16,48,-0.08,0,22,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,7.0,7.0,7.0,5.0,6.0,3.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,3,49,0.28,1,25,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,9.0,9.0,10.0,9.0,9.0,8.0,9.0,5.0,0.0,NA,NA,NA,NA,NA,yes
21,0,4,50,0.27,0,27,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,13,51,0.44,0,23,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,7.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,14,52,0.62,0,21,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5.0,8.0,8.0,5.0,8.0,2.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,9,53,-0.08,0,28,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,6.0,8.0,7.0,7.0,7.0,2.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,10,54,-0.2,0,28,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,6.0,8.0,7.0,6.0,8.0,2.0,6.0,1.0,0.0,NA,NA,NA,NA,NA,no
21,0,1,55,0.39,0,23,21,Operations Research,4,New Jersey,Undecided,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5.0,9.0,9.0,8.0,9.0,5.0,8.0,3.0,0.0,NA,NA,NA,NA,NA,no
22,0,8,40,0.29,0,25,27,TC (Health Ed),1,"Ann Arbor, MI",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,5.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,2.0,NA,NA,NA,NA,NA,no
22,0,9,41,-0.23,0,30,27,TC (Health Ed),1,"Ann Arbor, MI",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,4.0,7.0,6.0,6.0,7.0,2.0,3.0,3.0,2.0,NA,NA,NA,NA,NA,no
22,0,10,42,0.44,0,23,27,TC (Health Ed),1,"Ann Arbor, MI",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,5.0,6.0,6.0,5.0,6.0,3.0,3.0,2.0,2.0,NA,NA,NA,NA,NA,no
22,0,13,43,-0.04,0,24,27,TC (Health Ed),1,"Ann Arbor, MI",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,5.0,7.0,7.0,5.0,7.0,3.0,4.0,3.0,2.0,NA,NA,NA,NA,NA,no
22,0,1,44,-0.21,0,24,27,TC (Health Ed),1,"Ann Arbor, MI",Informatics,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,2.0,NA,NA,NA,NA,NA,yes
