"user","ecletic","clusters_total","clusters","media_pop","mediana_pop","dp_pop","news","news_total","old","old_total","count_sim","tempo_sim","count_pop","tempo_pop"
"adyreyes",3654.82665612,166,75,5.75115035186,5.9915683452,0.667939072283,31,31,142,155,0.0648658125096616,0.0110665249570331,0.198921825029629,0.329782443719585
"adz1306",1470.41784455,43,26,5.09890439776,5.10950236524,0.632454490991,113,113,71,79,-0.0158403312674202,-0.0512057779208815,0.23611354855351,0.219928163543177
"aedubs",459.588543199,25,10,5.69687861627,5.82156666354,0.577445592416,14,14,43,44,-0.0549450549450549,0,-0.010989010989011,0.154698493630752
"aeneisis",2412.08698503,95,42,5.37952189759,5.55887289951,0.790997239687,41,42,61,74,0.021978021978022,0.154223228318248,0.0158633342521865,-0.135780451424632
"Aeonfall",2228.00625893,74,35,5.02003379618,5.19432837408,0.911433480451,28,28,121,128,-0.037037037037037,-0.114210733780842,0.174603174603175,0.124834988086037
"Aequitaz",2758.7846312,135,42,5.38106530974,5.52009426192,0.855623638732,20,20,124,145,-0.0947368421052632,-0.174143086386858,-0.0736842105263158,-0.0791559483576629
"aERodynamIC4u",3838.05946959,200,73,5.32616997303,5.4784409494,0.848473751944,108,112,452,515,-0.0363510478009672,-0.162621603621537,0.0900121183642996,0.038141527501853
"aerow69",1413.21930339,60,24,5.29202821313,5.32131759131,0.955016899311,13,13,87,105,0.102564102564103,-0.181833516713146,0.153846153846154,0.597452983486051
"Aerynus",3097.20145269,123,54,5.38793543687,5.51464015105,0.879049239611,24,24,67,74,-0.130434782608696,-0.0579710144927536,0.101449275362319,0.188405797101449
"aeryxz",1347.47523861,51,20,5.76342930577,5.89286499249,0.596509762981,11,11,49,55,-0.0181818181818182,-0.0366987921708787,-0.2,-0.513783090392302
"aeternium",2000.83806218,110,39,5.59478884285,5.72044870921,0.631991910297,40,40,93,98,-0.00385357170038587,-0.0954858582071142,0.258189303925853,0.245166392693942
"afacademusing",1375.86446226,53,26,5.51966224653,5.58819826726,0.730971428563,10,10,81,85,0.0222222222222222,0.0666666666666667,0.2,0.155555555555556
"affarer",1055.95107367,53,19,5.92934583958,6.02863636389,0.503054089133,25,25,45,47,0.1,0.06,0.2,0.2
"afiehrer",2009.93922696,89,39,5.45222893678,5.61208372565,0.723117849089,21,21,81,88,-0.0715992492619409,0.0719443078836193,-0.109785515534976,-0.0143888615767239
"afishcallednat",1674.9109768,68,30,5.87037309427,6.03508453136,0.539928228733,41,41,70,74,-0.154972573079053,0.0415649164130371,0.00122025648093742,0.195599606649587
"afonsohenrie",744.765198047,42,16,6.04790011248,6.21860712536,0.520681599913,34,34,74,76,-0.0445632798573975,-0.00896070298253752,0.0481283422459893,-0.0555563584917326
"afontenot15",1407.77593923,62,27,5.76782844336,5.86192671158,0.516997112633,13,13,56,58,0.128205128205128,0.0512820512820513,0.230769230769231,0.153846153846154
"afr0sir27",3745.94868478,185,73,5.33831197439,5.53946754048,0.842502729358,122,123,194,216,0.0307422729510238,-0.0340429826821396,0.182821304629097,0.0292992883739726
"afro69",1350.33822048,38,22,5.56146449264,5.54539743043,0.625166442621,18,18,53,65,0.0196078431372549,-0.0849673202614379,0.0065359477124183,0.0065359477124183
"afryyka",1510.63711515,75,28,5.78569899109,5.97941624026,0.655689355155,18,19,59,71,0.138160884746792,0.111111111111111,0.217109961744959,0.176470588235294
"ag-",1033.33719758,40,17,5.65221673744,5.70927984503,0.593825404125,14,14,76,83,-0.0549450549450549,-0.331496772065898,0.274725274725275,-0.154698493630752
"agabel",1716.43707363,61,31,6.03317442549,6.08987121396,0.364828485129,16,16,55,59,0.466666666666667,0.460255074815648,0.183333333333333,0.142260659488473
"agaiam",565.673114259,30,10,5.93895312292,6.07333006048,0.541327789493,15,15,38,41,0.161904761904762,0.0574169251763215,-0.00952380952380952,-0.0191389750587738
"Aganemnons",1093.17540511,38,20,5.47016741961,5.48058318408,0.513053201619,11,11,113,117,0.220192753025272,0.238572831746263,0.220192753025272,-0.0795242772487544
"agarciar",3196.18130698,157,71,5.46863285887,5.59226687636,0.69568664751,92,93,185,213,0.146819770650516,0.179854715763399,-0.00239120147639277,0.139459538960924
"Agaseng",1446.85367815,70,25,5.24990125063,5.38113106442,0.806500399829,19,19,55,79,0.333333333333333,0.330396418522235,-0.087719298245614,-0.129798592990878
"agathax1",1620.23603407,67,27,5.80186501624,5.99447025079,0.62385039438,15,15,49,52,0.257142857142857,0.0500626174321759,-0.219047619047619,-0.0300375704593055
"A_Gati",2731.09240289,100,41,5.15712961152,5.1514035627,0.826907713919,58,59,35,61,0.10905786625838,0.2437888239388,0.139830534092975,0.230585475410801
"agattah",899.757757549,31,13,5.23849989688,5.37386411939,0.681295668836,29,29,90,92,0.227237408469521,0.2534602152914,0.113300492610837,-0.0544561128375464
"AgentCooper55",2784.75447409,112,56,5.81168916293,5.99219739789,0.636770023593,18,18,76,78,0.299196050185127,0.310933656206741,0.257447764112784,0.325395686727984
"agentsoul",568.074811229,54,10,5.44049269712,5.58480995493,0.739605660302,20,20,71,76,0.0842105263157895,0.275136126340975,0.0315789473684211,0.232807491519287
"AgentZero",2781.64111119,127,60,5.40511029885,5.52760283717,0.704153991791,27,30,143,156,-0.0142857725951092,-0.111111111111111,0.100000408165764,0.202279202279202
"Aggi_1",2772.02397979,115,52,5.48975296742,5.68951692616,0.804607707204,15,15,50,52,0.24880667576406,-0.0679739806558702,0.191389750587738,0.3592910406096
"aggukla",2412.25757458,96,42,5.67452039137,5.91085429602,0.726456068741,93,93,103,111,0.205522053649062,0.333969044724019,0.230419582433977,0.244975121148031
"agirloncesaid",1595.38291923,50,27,5.80536583653,6.00152386847,0.661846138256,16,16,132,137,0.05,0.2,-0.116666666666667,-0.1
"AgneesTheo",700,18,8,5.62398776562,5.55340863288,0.421787933153,28,29,85,92,0.241059814095803,0.186170871191717,-0.142857142857143,-0.193892641069802
"Agness24",551.030565566,48,12,5.98595713545,6.09516167708,0.500692063794,16,16,60,64,-0.133333333333333,0.05,0.183333333333333,0.0666666666666667
"agneteemilie",2192.31531663,101,45,5.31650069178,5.3922800415,0.75627009881,13,13,104,111,0.451622302330946,0.41025641025641,0.0645174717615637,0.230769230769231
"agniechu",1299.23029421,53,23,5.99600024565,6.12335392992,0.480444670483,39,39,81,84,0.0324105408116914,-0.0978953272214071,0.153950068855534,0.103333956511485
"AgonyFear",846.672133388,19,11,5.49782424996,5.5184217999,0.6016435546,17,17,37,41,-0.102941176470588,-0.133336991462841,0.279411764705882,0.488902302030417
"agora1361",2811.79700853,114,58,5.67974148929,5.75843269362,0.600963277612,46,46,190,211,0.127597888272423,0.0397675155921261,-0.0753987521609775,-0.13094181963261
"a_green",714.490941906,44,14,5.97418836559,6.08788714003,0.474457352584,12,12,72,72,0.0606060606060606,0.0909090909090909,0.212121212121212,0.121212121212121
"aguerra",1693.0257069,78,32,5.80852953819,5.97714538029,0.554200704646,12,12,122,131,0.242424242424242,0.121212121212121,0.181818181818182,0.181818181818182
"AgusFiladelfia",1601.2717703,63,29,5.02364608732,5.09069530241,0.890752670444,19,19,85,96,0.286549707602339,0.164223580051484,-0.228070175438596,-0.304986648667041
"agustingt21",682.748066719,38,11,5.14970202694,5.39906424359,0.945681032253,11,11,116,131,-0.127272727272727,0.309090909090909,-0.0545454545454545,-0.2
"aha_datura",2195.32730365,91,45,5.04602903019,5.02812371513,0.799626155535,47,47,177,194,-0.0379629792365344,-0.00556847485273954,0.19722230676541,0.157773454160954
"Ahall75",2528.99932299,95,45,5.77207942375,5.828329862,0.50805299059,20,20,132,142,0.178947368421053,0.142480707043793,0.0315789473684211,0.0369394425669094
"ahaltergratis",2486.20726465,119,53,5.32323469149,5.47393375004,0.826765631395,10,10,98,118,-0.288888888888889,-0.0920087412456472,-0.288888888888889,-0.230021853114118
"ahbxd",1259.1285896,62,25,5.11233135951,5.15955267982,0.767925060192,82,86,62,102,0.0196374703013513,0.00273688605303674,0.128847601857499,0.0534568242805294
"AHDPEY",1625.14831795,98,27,4.89888675104,4.8342871519,0.848272441969,12,12,68,83,-0.151515151515152,0.0615457454896664,-0.212121212121212,-0.307728727448332
"AHDPEYKA",2737.96041636,133,49,4.67043011028,4.63752917376,0.855509987734,18,18,40,47,0.0065359477124183,-0.186072185326743,-0.0588235294117647,0.0531634815219267
"ahghawi",473.504078694,38,8,5.73876013921,5.82125339786,0.605080925924,18,18,49,71,-0.209837193430569,-0.105611136225336,-0.0588235294117647,-0.0723699872483197
"ahgpeu86",2977.39222934,115,48,5.39937176388,5.53027271503,0.785993606578,16,16,52,64,0.166666666666667,0.276153044889389,-0.0666666666666667,-0.108787563138244
"ahhhbee",1257.44111493,56,22,5.76649744778,5.82502799436,0.48810571947,20,20,33,39,0.285718285046397,0.0791559483576629,-0.0529107935271106,-0.0369394425669094
"ahill247",584.076355728,15,11,4.94004277569,4.92498407346,0.731352991629,15,15,62,71,-0.0666666666666667,-0.191389750587738,0.2,0.229667700705286
"ahmedchuk",235.457076378,7,4,6.09856251742,6.21381488807,0.381599560794,26,26,47,53,-0.151926122784107,-0.0948067254484231,0.0494595734188149,-0.0277779100840965
"ahorticulture",2133.5996511,71,40,5.60672035741,5.67086467511,0.581283453148,59,60,155,173,-0.0176004761611184,0.0239430144837699,0.142355399625979,0.0131494027167534
"ahorwich",759.211216898,44,15,5.49379944593,5.529562522,0.590727824038,116,117,90,97,0.0936209978663711,0.0666777621199765,0.0812741099096173,0.00542913929508106
"ahottttertouch",1279.58051387,53,23,5.41904624783,5.64933318021,0.76435154859,13,13,90,101,-0.153846153846154,0.213504205073449,-0.230769230769231,-0.400320384512718
"ahutch006",2183.32234068,91,43,5.58663605299,5.65150854348,0.584387591613,62,62,133,146,0.204611894482446,0.227599437020796,-0.000529100603160695,0.0143313091128007
"aiaiae",2489.85954181,140,54,5.42468099305,5.54616866377,0.725828373702,37,37,209,225,0.0946656916317601,0.216541598215524,0.181818233134015,0.279699564361719
"AidenSparrow",1940.35628023,107,42,5.78828296425,5.8863976521,0.539679201111,17,17,48,59,0.0516608683231722,0.319722485813154,0.140222356877182,0.0371770332340876
"aiemz",1763.65245157,83,36,5.16936111908,5.28214609915,0.834661168607,22,22,74,88,0.0909090909090909,0.190889820041418,-0.0303030303030303,-0.026030430005648
"Ailihponex",1442.96686481,77,25,5.57197047952,5.61604149998,0.622327864179,18,18,107,112,-0.150326797385621,-0.124183006535948,-0.0718954248366013,-0.150326797385621
"aimeeADTR",546.500011365,26,8,5.34154469921,5.42183910603,0.66639317019,22,22,103,108,0.00867681000188266,0.0610023234235546,-0.0995670995670996,-0.300002835578954
"AimieCANTfly",100,6,2,5.50207806294,5.35595123631,0.373001321652,45,45,32,38,0.0715776729742802,0.0235542021653306,0.100151860376022,0.0830804243029422
"Ainar_",1583.82455995,55,28,4.07358900881,3.9807271635,0.793344678687,21,21,199,226,0.153847931869694,0.0340641678109707,-0.205251181217564,-0.0193257011884149
"aint_easy",818.821124809,35,13,6.04376399672,6.15052894525,0.445237586613,28,28,107,118,0.238095238095238,0.212768967441043,-0.0264550264550265,0.117022932092574
"Airinsil",473.668561016,21,6,5.26872890929,5.40080401796,0.729381500841,13,13,42,46,0.102564102564103,-0.116131449170815,0.153846153846154,0.193552415284691
"airportlove",1825.03211079,76,36,5.79569910097,5.82556891161,0.449184875291,22,23,108,112,-0.177489177489178,-0.270158275901601,-0.307359307359307,-0.357306106837601
"AirRockStar",562.168324708,25,12,5.89685980213,5.96453406046,0.485589200871,23,23,76,79,-0.0436511373402399,-0.144892974128911,0.0198414260637454,0.0563472677167986
"aiyan123",726.564167806,41,13,5.61611485647,5.69596386085,0.52748999357,32,32,66,71,0.270707070707071,0.260343220336859,0.167507653395034,0.262096774193548
"ajaggedpulsee",1063.63458451,38,19,5.38567977084,5.32490155239,0.730261541617,20,20,54,58,-0.0369394425669094,0.0846560846560847,0.0315789473684211,-0.0580476954622862
"ajajajajAGA",1109.70276012,60,22,5.27874144998,5.36382437503,0.856818918914,13,14,39,50,0.0129034943523127,0.131624531623164,-0.167745426580065,-0.131624531623164
"ajamess",761.634091772,25,13,5.68321913941,5.72764290583,0.498885209798,47,47,26,29,0.0425728874827743,0.0547821791324679,0.0610828385622414,0.0752094323683034
"Ajaxpeapod",2094.50275936,95,37,5.82981356618,5.97628989821,0.60103011231,15,15,76,81,-0.172250775528964,-0.0780571392250965,-0.0666666666666667,-0.0679739806558702
"ajbmn",1319.78322442,50,25,5.71527650456,5.82490251473,0.570814160534,13,13,118,122,-0.25974025974026,-0.0387104830569382,0.193552415284691,0.102564102564103
"ajcheng",4195.1712487,175,87,5.15771483312,5.20460015538,0.708004587417,26,26,49,55,-0.0523076923076923,-0.123648933547037,0.0953846153846154,-0.0741893601282224
"AJ_dissonance",2704.68343076,128,61,5.67756793865,5.78730174737,0.61288854832,51,51,207,220,0.0385828685372396,0.0802926629675143,-0.0472257979991295,-0.0540372230110515
"ajgerman_2392",2264.77968744,81,36,5.06304779827,5.04776136622,0.825645069399,26,28,121,140,0.314330111194296,0.244583215519183,0.0892307692307692,0.00618244667735186
"ajimmykid",1629.95221667,65,32,5.66706116973,5.77549227833,0.530826907553,31,31,82,91,0.110152215597679,0.125024353548814,0.235423362747981,0.182053006044764
"ajiver5",1709.85223541,79,36,5.68656700976,5.72286739118,0.544997033939,14,14,80,83,-0.0989010989010989,-0.164835164835165,0.494505494505495,0.340659340659341
"ajkalltheway",3160.30643838,136,58,5.61578958106,5.79082405353,0.692931713784,17,17,47,48,-0.0441176470588235,0.119416286805306,-0.132352941176471,0.0597081434026532
"aJns",2712.12729109,132,51,4.85214964272,4.8600041268,0.824325290705,27,28,78,85,0.205421036405238,0.367297829562519,0.00570613990014551,-0.0344341715214862
"AJohnDoe",2313.04792083,95,41,5.79420245203,5.95547346723,0.650154115102,23,23,57,60,0.233201581027668,0.0479065774524006,0.0513833992094862,-0.0958131549048012
"AJRCxB",1658.28095452,75,31,5.05110108348,5.03295704036,0.941344754059,14,14,73,85,0.110498924021966,0.110498924021966,0.176798278435146,0.176798278435146
"AJReiman",3394.94197109,153,72,5.53124161353,5.66563329402,0.678948812182,45,45,186,203,0.238217414144425,0.00202429564551484,0.18145071119937,0.0991904866302272
"ajsinfajer",2613.46727591,114,52,5.57050636777,5.70724135033,0.675180593566,106,106,186,219,-0.0505727976847266,0.00427718383642773,0.0521994876421138,-0.0399787781770369
"AK2k",2991.52031907,126,48,5.29902943125,5.38849636648,0.751847297285,12,12,95,113,0.259549547034795,0.307692307692308,0.0606060606060606,0.0152676204138115
"akabagel",778.216805088,43,19,5.19234560859,5.20248492748,0.83418040755,58,59,71,78,0.127466567660002,0.204196817729335,-0.0315631500872385,-0.0420769200169539
"akadigital",4167.4727044,151,87,5.7852458506,5.89145172917,0.547802998547,20,20,171,176,0.0656217958889711,0.162636841583375,0.273424149537379,0.360124434934617
"Akaifury",2487.93284142,103,52,4.57954054948,4.57802513045,0.753187602675,10,10,231,254,-0.111111111111111,-0.310316445417088,-0.422222222222222,-0.21483446221183
"akaRaff",3109.63494711,142,62,5.63019063093,5.75137049948,0.65291193856,197,198,402,437,0.195519140681188,0.265057086508377,0.0531437664298335,0.0612970933711557
"AKarmaPoliceman",1599.50308091,69,25,5.37237847435,5.39421871042,0.643820158273,102,102,119,135,0.0112983465278056,0.0252999365234572,-0.0393111993154793,0.0103844528275545
"akashrine",4346.98001542,171,75,5.44618734662,5.63919570724,0.791128482648,67,67,207,215,0.0978039618840414,0.053624676060182,0.208691801243501,0.174013608849751
"akaufman002",2049.30800322,82,39,5.80528076931,5.88212099302,0.51929615086,31,32,156,169,0.10583178032249,0.172600688100984,-0.0516684906444222,0.0236559139784946
"AKCJ",796.859288342,49,15,5.88655460058,5.94367245858,0.541744957888,31,31,102,106,0.2,0.172228302148074,-0.0623655913978495,-0.0818084435203352
"Akhenaten23",1962.55727768,68,32,5.22518541057,5.23398041084,0.633487999978,37,38,113,126,-0.148760372564194,-0.128302800307989,-0.027027027027027,-0.0844654197551112
"akhilak",2708.56177348,102,48,5.72861114974,5.83267940369,0.576553102475,68,68,156,162,-0.107205665292332,-0.038283940508461,0.00527240976847535,-0.0470848463724751
"akhilravidas",889.885014959,50,14,5.54291507696,5.91915920789,0.962901366933,13,13,21,27,-0.0769230769230769,0.14193843787544,-0.282051282051282,-0.503236279740196
"akhowden",1779.87676578,75,36,5.84786130808,5.96418268931,0.52569501132,20,20,59,60,0.168421052631579,0.28421052631579,0.252631578947368,0.136842105263158
"Akira_Ogata",564.636684462,26,9,5.3708835218,5.37884287019,0.808942842631,22,22,39,41,0.186147186147186,0.203463203463203,-0.0649350649350649,-0.186147186147186
"AkiraxAsahina",404.628553467,20,7,4.57260699918,4.51066563081,0.748131411912,12,12,71,98,0.212121212121212,0.246182981958665,-0.121212121212121,-0.369274472937998
"akitogi",1754.60566145,107,28,4.15518929486,4.14706455906,0.803048274327,10,14,146,220,-0.0666666666666667,-0.155555555555556,0.377777777777778,0.288888888888889
"a_kozhevnikov",643.553461883,31,12,5.53411891364,5.64370604403,0.660157278787,16,16,51,61,-0.00836827408755723,0.24267994853916,-0.133333333333333,-0.0833333333333333
"akreiden",1173.73795953,68,21,5.67218390234,5.82556891161,0.618001794127,34,34,74,80,-0.0285459524820367,0.0356824406025459,0.244206773618538,0.144385026737968
"akselrad666",2154.60607741,72,36,5.17299865613,5.22391462581,0.719346384562,32,32,83,90,0.0282828859971735,0.070778889836469,0.137374017700557,0.115268477733678
"akselus87",3815.2779878,147,79,5.5406549834,5.69596386085,0.715374651457,36,36,89,101,0.250064591139174,0.12993504870941,0.181865157192126,0.0133266716625036
"akua_kohu",2989.29575301,175,66,5.41073893507,5.55063972921,0.746579481755,20,20,60,74,0.0634929522325328,-0.0377469574963682,0.0529107935271106,0.0377469574963682
